customer_id,kmeans_cluster
32479,0.0
5828,5.0
16621,0.0
44147,6.0
16491,0.0
25524,7.0
34882,1.0
18350,1.0
45698,6.0
40640,8.0
26744,0.0
39020,5.0
47990,4.0
11113,5.0
37857,1.0
8650,8.0
28235,4.0
3840,9.0
6979,4.0
8741,0.0
29515,1.0
3088,4.0
40994,8.0
13619,7.0
26291,8.0
26201,0.0
22623,4.0
24197,4.0
4245,2.0
24033,9.0
20202,7.0
25864,0.0
5572,9.0
17267,4.0
21429,4.0
12363,9.0
35915,9.0
30261,4.0
42716,0.0
20306,5.0
14290,0.0
28289,1.0
3759,9.0
49943,1.0
12122,4.0
20716,8.0
7406,7.0
30606,0.0
23034,7.0
31766,8.0
47536,1.0
12743,5.0
45462,0.0
4372,1.0
15729,8.0
48218,9.0
4830,9.0
8272,5.0
9031,0.0
43463,7.0
23517,8.0
7233,4.0
19309,6.0
1675,7.0
17671,7.0
15060,9.0
23673,2.0
368,6.0
36184,1.0
2485,1.0
27898,6.0
7591,4.0
20912,4.0
26958,7.0
15544,0.0
19259,6.0
401,0.0
7368,4.0
35962,9.0
8330,7.0
43363,9.0
19405,0.0
20959,9.0
16259,1.0
30855,8.0
5337,8.0
6023,0.0
6498,1.0
31921,7.0
18167,0.0
39776,1.0
25877,4.0
35770,4.0
1202,6.0
3528,2.0
7496,8.0
14401,9.0
42300,9.0
15323,1.0
6824,9.0
8732,0.0
8883,1.0
23479,9.0
37323,2.0
27863,1.0
40504,0.0
45478,0.0
27509,1.0
2078,4.0
3121,0.0
17590,0.0
17811,4.0
23682,6.0
20634,7.0
35722,0.0
12163,0.0
35644,8.0
18785,7.0
19043,9.0
45513,5.0
8450,7.0
40191,5.0
48900,9.0
43410,4.0
28153,6.0
28961,7.0
33907,9.0
5233,4.0
28577,0.0
43403,9.0
8214,7.0
19161,7.0
29727,0.0
23684,0.0
2424,4.0
9071,7.0
7135,9.0
31975,1.0
21693,8.0
27424,1.0
26955,9.0
167,8.0
24933,4.0
4208,5.0
1508,0.0
32727,6.0
30609,1.0
28818,4.0
38980,1.0
23254,0.0
29477,5.0
1541,6.0
17110,1.0
42049,4.0
17877,0.0
17973,8.0
43356,0.0
27194,9.0
13777,0.0
37161,7.0
26614,9.0
37592,1.0
25605,9.0
38143,5.0
11756,1.0
8029,4.0
24315,2.0
17494,4.0
27132,4.0
23245,0.0
13924,9.0
42282,4.0
49712,1.0
13217,0.0
169,9.0
35932,1.0
11941,1.0
8388,2.0
5645,4.0
14667,0.0
67,1.0
8683,4.0
43104,0.0
1639,7.0
10142,5.0
27131,0.0
13802,0.0
19411,7.0
23580,8.0
47089,5.0
4653,7.0
18163,4.0
38618,1.0
1596,4.0
3964,0.0
12189,9.0
7701,1.0
23314,8.0
39291,1.0
28283,9.0
24240,5.0
42092,0.0
43664,6.0
40839,1.0
6538,8.0
13732,7.0
3204,1.0
3769,7.0
23061,6.0
25943,1.0
22435,4.0
9237,2.0
39919,0.0
13676,0.0
22362,8.0
6605,0.0
14484,0.0
2212,5.0
8949,5.0
4740,0.0
41810,5.0
30832,4.0
41884,9.0
48447,4.0
1500,0.0
7970,0.0
41742,4.0
38518,0.0
32751,1.0
17139,6.0
29534,8.0
47989,9.0
12522,4.0
11417,0.0
20347,9.0
16823,7.0
2532,1.0
40749,4.0
37951,1.0
42548,1.0
39747,1.0
6785,1.0
14586,7.0
49506,0.0
34482,8.0
17209,0.0
48063,0.0
39875,8.0
32322,1.0
18087,0.0
42265,0.0
48096,9.0
44154,8.0
41953,1.0
20884,0.0
12760,8.0
39935,0.0
11517,7.0
12282,0.0
44309,9.0
49300,1.0
3442,0.0
6242,1.0
41914,4.0
20408,1.0
41879,1.0
22504,9.0
2547,0.0
41402,1.0
29315,4.0
16585,0.0
44436,4.0
3622,6.0
37605,6.0
34025,7.0
49228,9.0
14447,5.0
43293,8.0
33567,0.0
26800,8.0
38035,8.0
10440,1.0
12385,4.0
44023,8.0
31968,0.0
23856,4.0
46852,7.0
49591,5.0
31105,1.0
35943,4.0
28792,4.0
49587,6.0
6598,1.0
15832,8.0
31617,6.0
23438,0.0
16742,7.0
28640,7.0
4128,1.0
35819,4.0
48140,4.0
41678,4.0
6970,9.0
8584,1.0
13956,7.0
2450,1.0
19103,8.0
34565,1.0
25581,5.0
18799,4.0
34911,4.0
48267,4.0
11397,8.0
26960,4.0
8593,5.0
18681,4.0
15823,4.0
32015,1.0
48322,0.0
47181,6.0
6800,1.0
22952,5.0
32155,0.0
38569,0.0
27185,4.0
46936,9.0
7083,4.0
28791,1.0
34376,4.0
35509,9.0
6096,4.0
23456,7.0
21281,7.0
31989,4.0
21842,4.0
40709,8.0
26275,0.0
16698,9.0
40323,0.0
40020,6.0
15538,1.0
37939,1.0
24238,0.0
33413,9.0
5690,7.0
18631,7.0
37581,7.0
37988,0.0
7411,4.0
16592,8.0
4600,9.0
14694,8.0
9077,0.0
42880,1.0
22449,6.0
40240,7.0
28438,7.0
27338,1.0
48681,6.0
6152,8.0
18628,8.0
49124,7.0
30433,1.0
16757,8.0
32951,0.0
953,1.0
38411,7.0
21166,1.0
28601,4.0
42311,5.0
29554,0.0
8694,4.0
14847,8.0
44172,0.0
43853,6.0
44777,0.0
46034,4.0
21886,4.0
29937,1.0
41446,8.0
38883,4.0
45326,1.0
22295,4.0
33894,1.0
7105,0.0
38905,8.0
29637,8.0
15283,0.0
28054,0.0
1712,8.0
33478,9.0
9582,0.0
1826,1.0
29774,1.0
39679,9.0
44753,5.0
11904,1.0
31728,0.0
10877,8.0
47473,0.0
14730,1.0
28500,5.0
12262,6.0
25417,7.0
11187,7.0
40120,0.0
22225,4.0
19214,4.0
13972,7.0
10256,0.0
38968,6.0
28727,0.0
12059,6.0
29642,0.0
33749,6.0
38735,8.0
19410,7.0
32984,1.0
10980,7.0
40268,2.0
32280,0.0
34112,5.0
44250,0.0
33453,7.0
34956,4.0
9568,4.0
11567,9.0
203,8.0
2026,9.0
44274,0.0
11645,7.0
19628,1.0
1625,4.0
45837,1.0
32190,9.0
36584,9.0
8367,5.0
29963,6.0
7270,5.0
7883,4.0
42269,9.0
23238,9.0
16487,7.0
23445,0.0
47840,8.0
1628,7.0
40700,1.0
9978,4.0
39759,1.0
37695,0.0
49177,9.0
11279,0.0
35111,8.0
42019,7.0
27308,0.0
45077,9.0
7700,0.0
13740,0.0
17022,4.0
22269,4.0
40964,1.0
7234,0.0
37686,7.0
21442,0.0
41404,8.0
35209,0.0
869,1.0
40114,1.0
49915,1.0
5813,8.0
6250,1.0
46919,4.0
27738,7.0
12472,0.0
187,4.0
25974,4.0
32756,7.0
48492,6.0
24109,8.0
5775,8.0
46200,0.0
34188,9.0
7774,0.0
5988,1.0
32657,7.0
29390,7.0
46488,4.0
5370,5.0
45013,4.0
19340,0.0
9129,8.0
23062,9.0
31408,9.0
6870,9.0
30367,9.0
38766,6.0
10047,7.0
20576,1.0
30644,4.0
2070,0.0
44327,9.0
40289,4.0
26888,4.0
31138,4.0
22482,4.0
23576,0.0
43012,1.0
27829,4.0
31941,0.0
38227,0.0
21106,9.0
7938,5.0
7208,9.0
49918,6.0
18172,4.0
15860,7.0
9645,9.0
11932,8.0
48099,0.0
34283,7.0
5534,9.0
14306,9.0
1737,8.0
29328,4.0
15460,8.0
18768,9.0
26503,8.0
42891,0.0
5836,4.0
44318,9.0
48910,4.0
20846,4.0
8442,4.0
27665,7.0
13203,1.0
45666,5.0
44870,9.0
41301,4.0
23019,8.0
13661,1.0
38767,1.0
13059,4.0
43203,0.0
33343,8.0
42251,8.0
47344,2.0
37550,8.0
15416,9.0
22149,8.0
38146,7.0
25359,2.0
49100,9.0
40353,1.0
21547,4.0
36562,9.0
15037,7.0
20939,9.0
9677,1.0
33190,9.0
12952,0.0
38117,8.0
13466,7.0
34647,0.0
9551,4.0
41390,5.0
7964,8.0
1086,0.0
45172,8.0
7307,9.0
49422,5.0
34518,8.0
18597,1.0
6513,0.0
16939,8.0
723,4.0
8320,1.0
2111,0.0
3763,9.0
20528,0.0
49944,0.0
39895,0.0
4221,8.0
17127,9.0
41278,9.0
3460,9.0
23367,4.0
27541,9.0
44216,0.0
34963,6.0
3321,4.0
13492,8.0
17853,0.0
28457,0.0
5877,4.0
20639,7.0
38378,4.0
23668,4.0
38291,5.0
41483,1.0
8711,4.0
46141,9.0
41346,8.0
23855,0.0
2107,8.0
12463,9.0
3693,9.0
37419,1.0
43288,7.0
34024,7.0
7942,1.0
44833,4.0
1377,4.0
33497,9.0
38517,9.0
6098,8.0
11216,4.0
41656,9.0
21304,8.0
21305,7.0
34879,4.0
758,1.0
42249,0.0
19434,8.0
34629,5.0
39218,8.0
48907,5.0
32006,9.0
31905,1.0
28157,9.0
2619,4.0
20317,9.0
15193,8.0
39587,9.0
42803,8.0
8962,8.0
43672,1.0
1315,6.0
5592,0.0
18931,0.0
36769,6.0
29904,0.0
44997,7.0
2156,8.0
1985,6.0
36714,5.0
32880,1.0
39403,7.0
44533,1.0
28533,7.0
5798,5.0
3424,1.0
19788,0.0
27531,1.0
35216,0.0
44856,1.0
42812,0.0
31084,7.0
22945,1.0
38060,0.0
11816,7.0
34824,2.0
18368,7.0
38392,4.0
6027,0.0
41403,9.0
25342,5.0
24932,1.0
41818,8.0
2387,4.0
9927,0.0
21484,0.0
28814,0.0
4538,9.0
30844,0.0
44734,4.0
37395,0.0
33362,1.0
26168,8.0
37631,9.0
20979,6.0
2202,5.0
27353,6.0
37771,0.0
40763,4.0
26323,4.0
41332,9.0
42512,7.0
15536,9.0
20924,0.0
34377,1.0
26218,2.0
4880,8.0
26398,1.0
5048,1.0
43920,0.0
34593,1.0
18744,7.0
6247,9.0
15845,8.0
14924,8.0
47024,9.0
42728,4.0
19945,4.0
22976,0.0
14231,6.0
35625,4.0
21423,1.0
29242,9.0
42157,1.0
30117,4.0
34992,4.0
11653,5.0
47747,0.0
33442,1.0
36809,4.0
20314,8.0
13891,7.0
43525,1.0
29586,4.0
11299,0.0
37849,8.0
5433,1.0
25121,0.0
45332,0.0
33662,1.0
35241,8.0
19839,7.0
42382,8.0
42691,1.0
11044,4.0
23100,1.0
29991,1.0
43040,9.0
14827,1.0
5638,4.0
27117,9.0
49691,1.0
4467,0.0
28621,4.0
14166,5.0
16380,5.0
23750,2.0
22529,1.0
3569,1.0
4354,5.0
6315,5.0
19825,6.0
46670,1.0
4371,4.0
9692,0.0
7812,0.0
2765,9.0
46719,1.0
46164,9.0
25354,7.0
9807,4.0
13784,7.0
5169,0.0
21374,8.0
18669,9.0
40131,7.0
25697,8.0
26910,1.0
7963,9.0
3268,4.0
32413,1.0
24651,0.0
41956,1.0
48638,0.0
41215,7.0
30594,9.0
1803,0.0
14535,5.0
28017,8.0
46106,0.0
18649,1.0
278,7.0
43314,1.0
39012,6.0
24379,9.0
49215,1.0
23242,1.0
6267,7.0
22682,8.0
13001,8.0
6295,0.0
30104,4.0
7611,4.0
33391,7.0
32295,5.0
17233,8.0
11916,7.0
17373,8.0
8002,0.0
738,4.0
7070,9.0
4120,4.0
8026,9.0
9272,8.0
28714,4.0
45598,7.0
35793,7.0
25457,4.0
33123,1.0
9358,4.0
37449,0.0
2726,9.0
5880,4.0
39562,9.0
9838,4.0
49264,0.0
5134,8.0
10234,8.0
18039,1.0
30430,1.0
16852,4.0
5825,1.0
21974,0.0
24132,1.0
36081,1.0
34994,1.0
27700,7.0
32466,9.0
27435,6.0
35538,0.0
4041,7.0
45915,4.0
36143,0.0
11922,4.0
1245,8.0
37156,6.0
36059,4.0
4717,9.0
9709,5.0
2347,4.0
40689,8.0
2840,8.0
48152,9.0
49660,9.0
36348,1.0
17053,7.0
11241,9.0
20566,9.0
12198,5.0
8900,4.0
4839,5.0
37028,9.0
42445,4.0
13061,4.0
44179,0.0
33383,7.0
22737,0.0
8697,4.0
34364,2.0
41858,9.0
15625,7.0
17417,1.0
45539,9.0
20971,0.0
19835,6.0
27005,1.0
3924,8.0
15665,9.0
3644,1.0
46828,0.0
35440,0.0
4437,7.0
23308,8.0
33360,1.0
16917,6.0
49610,0.0
45184,9.0
45670,0.0
28494,8.0
39227,6.0
1119,8.0
24314,1.0
27305,4.0
30067,8.0
43271,0.0
8725,7.0
35277,7.0
22056,0.0
1112,6.0
27218,8.0
15243,8.0
38546,2.0
9760,4.0
43308,7.0
27176,7.0
39909,0.0
44571,0.0
25410,6.0
22012,9.0
28040,4.0
37270,5.0
10841,5.0
20039,1.0
28638,0.0
31557,4.0
22520,0.0
10420,6.0
21825,0.0
3061,4.0
49412,0.0
37532,4.0
28254,7.0
45377,2.0
22493,8.0
43577,0.0
37805,0.0
36480,7.0
30198,7.0
7235,1.0
23393,4.0
26571,1.0
29517,7.0
40143,9.0
11749,4.0
9612,7.0
18066,8.0
14574,1.0
17834,9.0
8733,8.0
17678,9.0
3744,7.0
5901,7.0
40221,4.0
24558,0.0
28411,6.0
6014,0.0
22615,8.0
42149,1.0
40103,9.0
28009,4.0
47228,2.0
24302,7.0
49063,1.0
24826,9.0
17801,8.0
42706,4.0
49994,2.0
40321,6.0
13970,1.0
41218,0.0
2444,5.0
12724,0.0
40657,4.0
9342,1.0
622,1.0
12435,7.0
6314,7.0
46082,9.0
4324,1.0
41740,0.0
25942,4.0
28844,4.0
10260,7.0
28885,4.0
32068,0.0
33669,0.0
4895,2.0
36604,4.0
4718,0.0
5211,8.0
25628,1.0
12075,0.0
37488,7.0
2128,9.0
46132,1.0
21171,5.0
35205,4.0
1292,0.0
19414,9.0
9896,8.0
44756,0.0
8840,7.0
33377,2.0
33674,7.0
6055,0.0
18702,6.0
2599,7.0
41407,9.0
16798,0.0
6649,5.0
46753,4.0
5738,0.0
6621,8.0
3353,9.0
29639,7.0
36864,0.0
32212,5.0
16944,5.0
39809,7.0
3096,9.0
41424,9.0
9773,9.0
42822,1.0
41134,0.0
7045,9.0
40021,0.0
13873,1.0
40738,8.0
15402,0.0
18983,4.0
12315,0.0
19170,5.0
43473,1.0
26008,7.0
18666,9.0
24395,4.0
1658,9.0
22799,1.0
45448,5.0
25125,8.0
26991,8.0
49818,0.0
44864,7.0
10658,1.0
43674,0.0
29962,9.0
26696,9.0
17341,0.0
521,7.0
45074,4.0
3997,9.0
25398,0.0
18233,1.0
45487,4.0
6398,5.0
48292,5.0
45749,4.0
45417,8.0
31625,4.0
42214,2.0
12890,9.0
49677,8.0
5964,4.0
32713,5.0
17895,6.0
44275,9.0
1956,7.0
43174,9.0
42758,7.0
28119,0.0
7356,7.0
3633,0.0
24548,4.0
45199,4.0
30630,4.0
19426,4.0
8295,8.0
45961,8.0
28063,9.0
9070,1.0
12782,9.0
44751,9.0
23388,5.0
49630,0.0
45114,4.0
8164,8.0
32041,0.0
18975,8.0
29097,1.0
38209,5.0
40955,8.0
37005,0.0
39383,9.0
30931,4.0
47829,9.0
19781,4.0
14487,4.0
32242,0.0
15846,5.0
13521,1.0
22172,0.0
9856,4.0
7355,0.0
4196,4.0
22561,4.0
8284,0.0
34233,0.0
47492,4.0
5659,8.0
39205,0.0
12317,7.0
7166,8.0
16269,8.0
26651,7.0
44346,4.0
40488,6.0
44496,4.0
44782,6.0
11112,9.0
2114,7.0
12722,0.0
3375,7.0
10567,7.0
18522,1.0
8892,7.0
22181,7.0
13323,4.0
26670,4.0
35012,0.0
24339,0.0
26245,1.0
21435,0.0
9203,0.0
45485,5.0
34441,9.0
43724,4.0
15169,1.0
46782,8.0
23012,7.0
8523,0.0
345,1.0
38839,0.0
33698,9.0
26287,6.0
19949,4.0
36216,6.0
42676,4.0
688,4.0
29802,9.0
25923,4.0
9749,9.0
42754,1.0
14064,1.0
24022,6.0
21588,8.0
1757,0.0
30818,1.0
29080,6.0
38361,4.0
29050,4.0
31182,6.0
41644,8.0
272,6.0
28779,4.0
28404,9.0
29533,1.0
20083,7.0
37062,9.0
10298,4.0
39287,9.0
38877,0.0
30181,6.0
24390,9.0
36879,4.0
10505,5.0
27873,1.0
14645,8.0
452,0.0
32949,8.0
16019,0.0
17812,4.0
17999,2.0
44058,9.0
8488,7.0
44263,6.0
11594,1.0
13575,5.0
41411,6.0
42901,7.0
46194,8.0
27256,9.0
19607,0.0
39556,1.0
43972,1.0
22746,6.0
32787,1.0
42047,7.0
34711,6.0
19526,8.0
25382,8.0
13566,8.0
18168,8.0
5961,9.0
35986,4.0
41356,9.0
9707,1.0
25458,7.0
28390,7.0
11010,1.0
8048,1.0
9794,4.0
44540,8.0
44630,6.0
11954,0.0
34485,9.0
26453,0.0
30413,8.0
5108,6.0
39036,8.0
4236,0.0
20993,4.0
37516,9.0
43042,0.0
16386,9.0
14148,1.0
39364,5.0
5181,2.0
42745,9.0
35443,7.0
42,4.0
16735,4.0
15507,1.0
20191,9.0
3695,4.0
38824,7.0
25303,6.0
28385,7.0
12855,7.0
32600,5.0
46941,0.0
9374,4.0
20549,7.0
40326,1.0
47281,4.0
35766,1.0
48945,4.0
29073,6.0
36590,7.0
4889,8.0
29021,7.0
23523,4.0
24679,8.0
32743,1.0
17418,0.0
32989,0.0
19460,6.0
10622,1.0
48480,1.0
15591,4.0
25760,4.0
41209,4.0
28713,7.0
33081,8.0
34910,1.0
4771,0.0
20783,7.0
18562,8.0
38443,9.0
34877,8.0
40338,2.0
17496,1.0
34594,0.0
20189,0.0
36688,4.0
28626,9.0
17007,1.0
22139,0.0
21321,9.0
20732,4.0
48558,8.0
3962,4.0
30848,9.0
15935,1.0
37105,9.0
14608,6.0
12179,9.0
5653,4.0
16082,0.0
22136,5.0
15559,8.0
24416,4.0
20697,4.0
9006,8.0
14812,7.0
49552,4.0
42896,0.0
27647,1.0
16283,4.0
17568,4.0
40348,4.0
48052,0.0
44409,9.0
478,4.0
47927,4.0
31551,0.0
43008,7.0
21901,1.0
25285,4.0
35966,4.0
13839,0.0
49892,4.0
35855,9.0
47045,1.0
1174,9.0
33414,1.0
8651,7.0
14242,2.0
18792,7.0
45509,4.0
987,8.0
26785,4.0
32144,6.0
29057,7.0
33616,7.0
39214,2.0
2309,1.0
1127,9.0
13629,9.0
36123,0.0
48078,4.0
14528,0.0
41857,6.0
11037,0.0
47955,1.0
1304,6.0
24994,1.0
20146,0.0
45147,0.0
44212,0.0
2075,6.0
2014,1.0
19705,7.0
5384,9.0
40536,7.0
43454,4.0
19651,9.0
45903,4.0
11709,0.0
42070,5.0
1191,6.0
27574,8.0
22367,9.0
49115,1.0
13421,0.0
5925,9.0
47844,0.0
14297,8.0
21236,1.0
34779,2.0
38645,8.0
44626,0.0
45952,4.0
14477,1.0
31245,9.0
13986,0.0
17402,1.0
30236,9.0
15077,4.0
804,0.0
42057,5.0
47392,1.0
35015,1.0
43969,9.0
24735,8.0
24144,4.0
939,4.0
13921,0.0
6683,0.0
14830,4.0
27505,0.0
19348,6.0
18496,7.0
40794,8.0
33197,4.0
37137,0.0
20981,4.0
40057,4.0
28944,4.0
49537,0.0
6675,7.0
19531,4.0
47105,7.0
41947,9.0
23708,6.0
26015,9.0
31162,7.0
9574,1.0
36020,7.0
34178,8.0
8397,5.0
31684,7.0
24292,5.0
19601,0.0
37268,7.0
6159,7.0
46586,8.0
34110,8.0
14030,4.0
28251,0.0
15725,0.0
607,5.0
17277,1.0
12806,0.0
28707,0.0
15808,9.0
11093,9.0
48142,9.0
38008,4.0
8745,1.0
20876,6.0
14035,0.0
15442,1.0
11224,9.0
4092,8.0
15227,6.0
39140,0.0
41660,5.0
38314,9.0
33862,5.0
30231,0.0
1945,8.0
22297,4.0
47869,7.0
22078,0.0
25813,4.0
7991,7.0
13982,0.0
16809,7.0
42444,1.0
22656,8.0
32060,8.0
22001,0.0
31501,4.0
44773,7.0
16895,7.0
32456,0.0
15293,9.0
45050,0.0
35549,7.0
37612,0.0
7831,8.0
21029,0.0
45704,4.0
12978,4.0
37504,4.0
49427,1.0
11445,7.0
127,4.0
23975,7.0
11060,8.0
1531,9.0
16554,4.0
43864,0.0
24106,9.0
8435,0.0
42377,5.0
4820,9.0
5027,9.0
18880,9.0
16999,4.0
36387,8.0
5881,1.0
7098,5.0
19787,4.0
30113,4.0
32911,0.0
14989,6.0
36502,7.0
29405,0.0
32956,4.0
33326,0.0
14628,4.0
17909,6.0
32621,9.0
22985,6.0
3489,5.0
41393,2.0
16483,0.0
21733,7.0
37653,0.0
38900,9.0
4719,6.0
17015,0.0
41437,4.0
14654,9.0
20646,0.0
32739,0.0
12032,7.0
45060,5.0
49653,4.0
39338,1.0
27106,0.0
9227,4.0
39683,5.0
8085,4.0
46636,0.0
38203,1.0
25591,1.0
18944,8.0
6146,1.0
1640,6.0
11949,6.0
12975,1.0
17446,0.0
23773,5.0
40434,0.0
130,8.0
23097,7.0
9636,4.0
27193,0.0
45008,9.0
40532,0.0
48474,0.0
8731,7.0
44211,9.0
41457,9.0
20001,1.0
7123,8.0
35839,8.0
21788,0.0
28268,2.0
39373,0.0
18741,8.0
14512,0.0
26824,8.0
20365,4.0
33627,0.0
19867,0.0
3103,9.0
29028,4.0
3284,5.0
37129,9.0
39645,4.0
29038,4.0
40496,9.0
42170,0.0
2921,9.0
37317,1.0
9161,7.0
4259,8.0
6400,4.0
38800,0.0
10538,9.0
361,4.0
23419,8.0
33543,8.0
40330,9.0
684,0.0
39568,7.0
12425,0.0
9993,1.0
29583,4.0
32909,1.0
38923,8.0
36803,0.0
18347,0.0
1257,1.0
12536,8.0
25906,1.0
13906,1.0
34622,1.0
12750,7.0
39437,4.0
24760,1.0
24751,5.0
32749,9.0
33697,8.0
43066,0.0
21306,5.0
29828,0.0
47090,1.0
36720,0.0
5845,4.0
12399,5.0
23630,0.0
31615,9.0
19253,9.0
9143,1.0
12593,1.0
48780,5.0
42075,4.0
10550,8.0
30025,4.0
22866,4.0
18715,5.0
12740,4.0
43798,9.0
24180,6.0
41770,8.0
23022,0.0
11191,9.0
49937,9.0
41466,0.0
31969,7.0
8682,8.0
11356,5.0
8603,8.0
20591,7.0
39185,1.0
805,8.0
36810,0.0
5357,8.0
35400,8.0
2143,9.0
12935,1.0
24805,9.0
39539,7.0
23725,0.0
23068,4.0
32871,7.0
5152,7.0
42459,4.0
29761,9.0
19018,1.0
21182,4.0
48252,6.0
11266,0.0
39619,1.0
26328,0.0
29797,1.0
35944,4.0
21977,1.0
13794,0.0
36555,1.0
17397,5.0
4590,1.0
12148,8.0
9974,4.0
23122,4.0
10008,7.0
43180,9.0
34912,6.0
46463,0.0
41648,4.0
31269,4.0
7569,8.0
25024,4.0
31398,9.0
7273,0.0
49126,1.0
43313,4.0
47806,9.0
7280,7.0
34520,8.0
33352,0.0
9693,5.0
28181,7.0
13456,0.0
3726,1.0
7001,7.0
13039,8.0
49684,0.0
42699,1.0
44088,0.0
3844,1.0
31727,4.0
40906,9.0
23162,1.0
931,0.0
12652,4.0
48522,1.0
18264,4.0
21257,0.0
47025,0.0
43782,4.0
23505,0.0
35340,9.0
3613,4.0
5879,1.0
11715,7.0
28633,0.0
23011,9.0
43432,9.0
31146,7.0
31019,7.0
18606,9.0
25025,7.0
1514,7.0
7066,0.0
49382,9.0
24000,9.0
41056,1.0
7303,4.0
24599,1.0
415,7.0
25353,5.0
23401,0.0
44986,9.0
16997,8.0
45371,1.0
43265,1.0
20726,1.0
3415,1.0
48613,4.0
39887,7.0
20395,4.0
31448,8.0
35151,4.0
28496,1.0
31452,9.0
9583,0.0
14854,8.0
19998,1.0
46774,4.0
39426,7.0
4200,1.0
27506,4.0
15851,4.0
17014,6.0
25151,7.0
8608,8.0
46883,1.0
9723,4.0
33184,0.0
8714,9.0
44543,4.0
8702,4.0
600,8.0
32324,1.0
4114,0.0
3385,1.0
7488,9.0
33451,4.0
34837,4.0
34868,9.0
6466,8.0
47897,7.0
27081,7.0
43270,9.0
21640,5.0
42068,0.0
13655,6.0
15788,1.0
3762,2.0
1150,1.0
8178,1.0
11866,4.0
32264,4.0
42953,0.0
31741,9.0
3208,0.0
16922,1.0
24111,0.0
12186,4.0
4368,9.0
42747,0.0
8364,9.0
41538,0.0
9135,1.0
36251,4.0
29655,9.0
48297,9.0
10080,1.0
4248,8.0
34682,1.0
29428,6.0
16450,8.0
25044,0.0
48377,9.0
39574,4.0
33067,9.0
30914,1.0
24777,9.0
7792,8.0
15496,8.0
49052,0.0
15972,9.0
26009,0.0
24681,8.0
33939,9.0
39769,4.0
4459,0.0
20691,4.0
4769,9.0
44201,9.0
40019,4.0
15629,4.0
48229,7.0
49071,5.0
14963,8.0
10737,0.0
19841,8.0
8257,7.0
28781,4.0
28002,2.0
35738,8.0
48114,0.0
30724,5.0
15634,5.0
11924,0.0
45059,0.0
32459,9.0
13647,1.0
16918,7.0
31754,4.0
49171,1.0
44029,8.0
8842,7.0
10568,4.0
14595,1.0
48611,4.0
9299,8.0
43792,1.0
12846,8.0
23634,0.0
49744,0.0
17989,8.0
29132,1.0
43597,8.0
2542,8.0
47182,7.0
35567,7.0
19687,9.0
42247,4.0
45422,7.0
47694,1.0
16328,4.0
49355,4.0
4951,7.0
49751,2.0
6770,1.0
15550,9.0
37030,1.0
47556,1.0
15472,4.0
25050,9.0
9251,4.0
27742,0.0
20212,9.0
38100,5.0
44949,1.0
20565,6.0
17405,2.0
14200,4.0
12342,1.0
32306,5.0
40401,5.0
15280,9.0
1219,4.0
11309,1.0
16832,1.0
3379,6.0
5984,4.0
34492,9.0
23879,2.0
13907,1.0
2017,7.0
22204,0.0
35765,6.0
31739,7.0
10932,7.0
47413,4.0
9593,9.0
29153,1.0
19624,1.0
20621,4.0
42508,0.0
4190,7.0
47217,4.0
34264,2.0
36171,0.0
33264,4.0
19754,9.0
16345,9.0
1360,4.0
12692,1.0
5007,1.0
4217,9.0
17701,0.0
44600,0.0
11799,1.0
32141,9.0
22453,0.0
48255,1.0
7678,9.0
5283,1.0
43181,1.0
21117,5.0
7699,1.0
2835,7.0
15695,1.0
38023,5.0
787,8.0
42893,1.0
8146,9.0
38369,4.0
3336,4.0
16607,8.0
581,8.0
11691,5.0
31746,4.0
8736,2.0
8260,1.0
42524,0.0
21316,4.0
43261,7.0
3712,7.0
24701,1.0
6863,8.0
6085,5.0
31406,0.0
31299,1.0
19270,7.0
5847,9.0
45748,5.0
25326,9.0
14204,7.0
4321,4.0
20493,9.0
27207,0.0
37190,4.0
35919,4.0
15975,7.0
20235,9.0
27143,9.0
12441,4.0
6518,0.0
42808,4.0
48985,4.0
13297,1.0
27138,1.0
45619,4.0
49947,8.0
44435,4.0
7433,1.0
43946,6.0
49252,4.0
24673,1.0
1839,4.0
36763,0.0
18774,7.0
7920,2.0
25746,4.0
1943,8.0
34365,7.0
9124,0.0
46929,1.0
39051,0.0
38216,7.0
42799,9.0
9522,9.0
2304,0.0
26077,4.0
18837,0.0
4116,1.0
14055,8.0
43116,4.0
1402,8.0
9540,0.0
37948,9.0
36591,4.0
7520,4.0
39596,6.0
43397,9.0
18810,0.0
13965,1.0
15112,0.0
16633,7.0
23283,1.0
24070,0.0
6750,2.0
4341,5.0
49102,4.0
22662,8.0
45054,7.0
14981,7.0
30778,4.0
3965,2.0
16276,4.0
19695,7.0
29743,1.0
43321,8.0
35895,0.0
4329,0.0
28260,1.0
17036,4.0
19900,4.0
5652,7.0
42174,2.0
21826,1.0
43729,4.0
7747,1.0
1565,4.0
35009,9.0
41078,8.0
47568,4.0
38855,7.0
47835,1.0
25139,1.0
9469,4.0
42073,0.0
70,4.0
14495,4.0
4155,1.0
25903,7.0
44267,5.0
9594,1.0
42191,7.0
15755,0.0
41620,6.0
18031,4.0
37078,1.0
40067,8.0
10743,4.0
25347,0.0
26197,0.0
9916,6.0
6674,0.0
18291,4.0
14321,5.0
26393,4.0
27179,0.0
30970,4.0
28166,1.0
11418,4.0
10573,4.0
40404,9.0
43280,4.0
